area_id,ref_year,sexid,agegrp,agegrpstart,pop
AC,2020,female,0-4,0,40507
AC,2020,female,5-9,5,41477
AC,2020,female,10-14,10,43925
AC,2020,female,15-19,15,45538
AC,2020,female,20-24,20,43258
AC,2020,female,25-29,25,38432
AC,2020,female,30-34,30,35075
AC,2020,female,35-39,35,33865
AC,2020,female,40-44,40,29686
AC,2020,female,45-49,45,23686
AC,2020,female,50-54,50,19599
AC,2020,female,55-59,55,15028
AC,2020,female,60-64,60,11958
AC,2020,female,65-69,65,9015
AC,2020,female,70-74,70,6382
AC,2020,female,75-79,75,4639
AC,2020,female,80-84,80,2736
AC,2020,female,85-89,85,1418
AC,2020,female,90+,90,926
AC,2020,male,0-4,0,42476
AC,2020,male,5-9,5,43387
AC,2020,male,10-14,10,45549
AC,2020,male,15-19,15,47019
AC,2020,male,20-24,20,44217
AC,2020,male,25-29,25,38048
AC,2020,male,30-34,30,34758
AC,2020,male,35-39,35,32843
AC,2020,male,40-44,40,28431
AC,2020,male,45-49,45,22995
AC,2020,male,50-54,50,18924
AC,2020,male,55-59,55,14600
AC,2020,male,60-64,60,11434
AC,2020,male,65-69,65,8620
AC,2020,male,70-74,70,6023
AC,2020,male,75-79,75,3860
AC,2020,male,80-84,80,2227
AC,2020,male,85-89,85,1169
AC,2020,male,90+,90,740
AC,2020,total,0-4,0,82983
AC,2020,total,5-9,5,84864
AC,2020,total,10-14,10,89474
AC,2020,total,15-19,15,92557
AC,2020,total,20-24,20,87475
AC,2020,total,25-29,25,76480
AC,2020,total,30-34,30,69833
AC,2020,total,35-39,35,66708
AC,2020,total,40-44,40,58117
AC,2020,total,45-49,45,46681
AC,2020,total,50-54,50,38523
AC,2020,total,55-59,55,29628
AC,2020,total,60-64,60,23392
AC,2020,total,65-69,65,17635
AC,2020,total,70-74,70,12405
AC,2020,total,75-79,75,8499
AC,2020,total,80-84,80,4963
AC,2020,total,85-89,85,2587
AC,2020,total,90+,90,1666
AC,2021,female,0-4,0,40619
AC,2021,female,5-9,5,41217
AC,2021,female,10-14,10,42992
AC,2021,female,15-19,15,45513
AC,2021,female,20-24,20,44021
AC,2021,female,25-29,25,39313
AC,2021,female,30-34,30,35463
AC,2021,female,35-39,35,34191
AC,2021,female,40-44,40,30692
AC,2021,female,45-49,45,24701
AC,2021,female,50-54,50,20346
AC,2021,female,55-59,55,15711
AC,2021,female,60-64,60,12387
AC,2021,female,65-69,65,9445
AC,2021,female,70-74,70,6689
AC,2021,female,75-79,75,4835
AC,2021,female,80-84,80,2914
AC,2021,female,85-89,85,1497
AC,2021,female,90+,90,971
AC,2021,male,0-4,0,42595
AC,2021,male,5-9,5,43126
AC,2021,male,10-14,10,44626
AC,2021,male,15-19,15,46987
AC,2021,male,20-24,20,45152
AC,2021,male,25-29,25,39085
AC,2021,male,30-34,30,35117
AC,2021,male,35-39,35,33274
AC,2021,male,40-44,40,29338
AC,2021,male,45-49,45,23863
AC,2021,male,50-54,50,19596
AC,2021,male,55-59,55,15215
AC,2021,male,60-64,60,11835
AC,2021,male,65-69,65,8962
AC,2021,male,70-74,70,6288
AC,2021,male,75-79,75,4029
AC,2021,male,80-84,80,2313
AC,2021,male,85-89,85,1195
AC,2021,male,90+,90,763
AC,2021,total,0-4,0,83214
AC,2021,total,5-9,5,84343
AC,2021,total,10-14,10,87618
AC,2021,total,15-19,15,92500
AC,2021,total,20-24,20,89173
AC,2021,total,25-29,25,78398
AC,2021,total,30-34,30,70580
AC,2021,total,35-39,35,67465
AC,2021,total,40-44,40,60030
AC,2021,total,45-49,45,48564
AC,2021,total,50-54,50,39942
AC,2021,total,55-59,55,30926
AC,2021,total,60-64,60,24222
AC,2021,total,65-69,65,18407
AC,2021,total,70-74,70,12977
AC,2021,total,75-79,75,8864
AC,2021,total,80-84,80,5227
AC,2021,total,85-89,85,2692
AC,2021,total,90+,90,1734
AC,2022,female,0-4,0,40753
AC,2022,female,5-9,5,40716
AC,2022,female,10-14,10,42453
AC,2022,female,15-19,15,45237
AC,2022,female,20-24,20,44624
AC,2022,female,25-29,25,40280
AC,2022,female,30-34,30,35990
AC,2022,female,35-39,35,34336
AC,2022,female,40-44,40,31609
AC,2022,female,45-49,45,25860
AC,2022,female,50-54,50,21008
AC,2022,female,55-59,55,16504
AC,2022,female,60-64,60,12793
AC,2022,female,65-69,65,9882
AC,2022,female,70-74,70,7054
AC,2022,female,75-79,75,4997
AC,2022,female,80-84,80,3121
AC,2022,female,85-89,85,1576
AC,2022,female,90+,90,1023
AC,2022,male,0-4,0,42740
AC,2022,male,5-9,5,42607
AC,2022,male,10-14,10,44104
AC,2022,male,15-19,15,46709
AC,2022,male,20-24,20,45873
AC,2022,male,25-29,25,40288
AC,2022,male,30-34,30,35548
AC,2022,male,35-39,35,33563
AC,2022,male,40-44,40,30211
AC,2022,male,45-49,45,24819
AC,2022,male,50-54,50,20214
AC,2022,male,55-59,55,15909
AC,2022,male,60-64,60,12230
AC,2022,male,65-69,65,9314
AC,2022,male,70-74,70,6572
AC,2022,male,75-79,75,4201
AC,2022,male,80-84,80,2412
AC,2022,male,85-89,85,1229
AC,2022,male,90+,90,786
AC,2022,total,0-4,0,83493
AC,2022,total,5-9,5,83323
AC,2022,total,10-14,10,86557
AC,2022,total,15-19,15,91946
AC,2022,total,20-24,20,90497
AC,2022,total,25-29,25,80568
AC,2022,total,30-34,30,71538
AC,2022,total,35-39,35,67899
AC,2022,total,40-44,40,61820
AC,2022,total,45-49,45,50679
AC,2022,total,50-54,50,41222
AC,2022,total,55-59,55,32413
AC,2022,total,60-64,60,25023
AC,2022,total,65-69,65,19196
AC,2022,total,70-74,70,13626
AC,2022,total,75-79,75,9198
AC,2022,total,80-84,80,5533
AC,2022,total,85-89,85,2805
AC,2022,total,90+,90,1809
AL,2020,female,0-4,0,122984
AL,2020,female,5-9,5,127623
AL,2020,female,10-14,10,137384
AL,2020,female,15-19,15,151025
AL,2020,female,20-24,20,158250
AL,2020,female,25-29,25,143540
AL,2020,female,30-34,30,138393
AL,2020,female,35-39,35,135256
AL,2020,female,40-44,40,125241
AL,2020,female,45-49,45,108300
AL,2020,female,50-54,50,97992
AL,2020,female,55-59,55,80606
AL,2020,female,60-64,60,65840
AL,2020,female,65-69,65,53375
AL,2020,female,70-74,70,39242
AL,2020,female,75-79,75,27297
AL,2020,female,80-84,80,17522
AL,2020,female,85-89,85,9185
AL,2020,female,90+,90,5768
AL,2020,male,0-4,0,128876
AL,2020,male,5-9,5,133441
AL,2020,male,10-14,10,143186
AL,2020,male,15-19,15,154125
AL,2020,male,20-24,20,156875
AL,2020,male,25-29,25,134103
AL,2020,male,30-34,30,120867
AL,2020,male,35-39,35,118152
AL,2020,male,40-44,40,108641
AL,2020,male,45-49,45,92067
AL,2020,male,50-54,50,82912
AL,2020,male,55-59,55,68199
AL,2020,male,60-64,60,53570
AL,2020,male,65-69,65,41672
AL,2020,male,70-74,70,30700
AL,2020,male,75-79,75,19703
AL,2020,male,80-84,80,11109
AL,2020,male,85-89,85,5097
AL,2020,male,90+,90,2974
AL,2020,total,0-4,0,251860
AL,2020,total,5-9,5,261064
AL,2020,total,10-14,10,280570
AL,2020,total,15-19,15,305150
AL,2020,total,20-24,20,315125
AL,2020,total,25-29,25,277643
AL,2020,total,30-34,30,259260
AL,2020,total,35-39,35,253408
AL,2020,total,40-44,40,233882
AL,2020,total,45-49,45,200367
AL,2020,total,50-54,50,180904
AL,2020,total,55-59,55,148805
AL,2020,total,60-64,60,119410
AL,2020,total,65-69,65,95047
AL,2020,total,70-74,70,69942
AL,2020,total,75-79,75,47000
AL,2020,total,80-84,80,28631
AL,2020,total,85-89,85,14282
AL,2020,total,90+,90,8742
AL,2021,female,0-4,0,122501
AL,2021,female,5-9,5,125543
AL,2021,female,10-14,10,134207
AL,2021,female,15-19,15,147408
AL,2021,female,20-24,20,157339
AL,2021,female,25-29,25,145118
AL,2021,female,30-34,30,138052
AL,2021,female,35-39,35,135860
AL,2021,female,40-44,40,127547
AL,2021,female,45-49,45,110785
AL,2021,female,50-54,50,99838
AL,2021,female,55-59,55,83452
AL,2021,female,60-64,60,67752
AL,2021,female,65-69,65,55018
AL,2021,female,70-74,70,40917
AL,2021,female,75-79,75,28366
AL,2021,female,80-84,80,18232
AL,2021,female,85-89,85,9666
AL,2021,female,90+,90,6020
AL,2021,male,0-4,0,128396
AL,2021,male,5-9,5,131332
AL,2021,male,10-14,10,140127
AL,2021,male,15-19,15,151027
AL,2021,male,20-24,20,156120
AL,2021,male,25-29,25,136574
AL,2021,male,30-34,30,120861
AL,2021,male,35-39,35,118033
AL,2021,male,40-44,40,110488
AL,2021,male,45-49,45,94021
AL,2021,male,50-54,50,84054
AL,2021,male,55-59,55,70300
AL,2021,male,60-64,60,55254
AL,2021,male,65-69,65,42737
AL,2021,male,70-74,70,31616
AL,2021,male,75-79,75,20474
AL,2021,male,80-84,80,11534
AL,2021,male,85-89,85,5310
AL,2021,male,90+,90,3016
AL,2021,total,0-4,0,250897
AL,2021,total,5-9,5,256875
AL,2021,total,10-14,10,274334
AL,2021,total,15-19,15,298435
AL,2021,total,20-24,20,313459
AL,2021,total,25-29,25,281692
AL,2021,total,30-34,30,258913
AL,2021,total,35-39,35,253893
AL,2021,total,40-44,40,238035
AL,2021,total,45-49,45,204806
AL,2021,total,50-54,50,183892
AL,2021,total,55-59,55,153752
AL,2021,total,60-64,60,123006
AL,2021,total,65-69,65,97755
AL,2021,total,70-74,70,72533
AL,2021,total,75-79,75,48840
AL,2021,total,80-84,80,29766
AL,2021,total,85-89,85,14976
AL,2021,total,90+,90,9036
AL,2022,female,0-4,0,122102
AL,2022,female,5-9,5,123575
AL,2022,female,10-14,10,131639
AL,2022,female,15-19,15,143389
AL,2022,female,20-24,20,155339
AL,2022,female,25-29,25,147279
AL,2022,female,30-34,30,137774
AL,2022,female,35-39,35,136182
AL,2022,female,40-44,40,129418
AL,2022,female,45-49,45,113770
AL,2022,female,50-54,50,101171
AL,2022,female,55-59,55,86533
AL,2022,female,60-64,60,69788
AL,2022,female,65-69,65,56556
AL,2022,female,70-74,70,42691
AL,2022,female,75-79,75,29514
AL,2022,female,80-84,80,18946
AL,2022,female,85-89,85,10200
AL,2022,female,90+,90,6302
AL,2022,male,0-4,0,128000
AL,2022,male,5-9,5,129333
AL,2022,male,10-14,10,137618
AL,2022,male,15-19,15,147470
AL,2022,male,20-24,20,154252
AL,2022,male,25-29,25,139462
AL,2022,male,30-34,30,121456
AL,2022,male,35-39,35,117577
AL,2022,male,40-44,40,111893
AL,2022,male,45-49,45,96494
AL,2022,male,50-54,50,84762
AL,2022,male,55-59,55,72497
AL,2022,male,60-64,60,57036
AL,2022,male,65-69,65,43852
AL,2022,male,70-74,70,32503
AL,2022,male,75-79,75,21298
AL,2022,male,80-84,80,11974
AL,2022,male,85-89,85,5558
AL,2022,male,90+,90,3074
AL,2022,total,0-4,0,250102
AL,2022,total,5-9,5,252908
AL,2022,total,10-14,10,269257
AL,2022,total,15-19,15,290859
AL,2022,total,20-24,20,309591
AL,2022,total,25-29,25,286741
AL,2022,total,30-34,30,259230
AL,2022,total,35-39,35,253759
AL,2022,total,40-44,40,241311
AL,2022,total,45-49,45,210264
AL,2022,total,50-54,50,185933
AL,2022,total,55-59,55,159030
AL,2022,total,60-64,60,126824
AL,2022,total,65-69,65,100408
AL,2022,total,70-74,70,75194
AL,2022,total,75-79,75,50812
AL,2022,total,80-84,80,30920
AL,2022,total,85-89,85,15758
AL,2022,total,90+,90,9376
AM,2020,female,0-4,0,197336
AM,2020,female,5-9,5,198897
AM,2020,female,10-14,10,195244
AM,2020,female,15-19,15,190329
AM,2020,female,20-24,20,200904
AM,2020,female,25-29,25,186407
AM,2020,female,30-34,30,171905
AM,2020,female,35-39,35,161973
AM,2020,female,40-44,40,141915
AM,2020,female,45-49,45,114640
AM,2020,female,50-54,50,91513
AM,2020,female,55-59,55,73766
AM,2020,female,60-64,60,57643
AM,2020,female,65-69,65,42377
AM,2020,female,70-74,70,28894
AM,2020,female,75-79,75,19329
AM,2020,female,80-84,80,11975
AM,2020,female,85-89,85,6368
AM,2020,female,90+,90,4171
AM,2020,male,0-4,0,206480
AM,2020,male,5-9,5,208071
AM,2020,male,10-14,10,203933
AM,2020,male,15-19,15,197868
AM,2020,male,20-24,20,204323
AM,2020,male,25-29,25,183809
AM,2020,male,30-34,30,170665
AM,2020,male,35-39,35,159925
AM,2020,male,40-44,40,139640
AM,2020,male,45-49,45,113517
AM,2020,male,50-54,50,94307
AM,2020,male,55-59,55,74524
AM,2020,male,60-64,60,56217
AM,2020,male,65-69,65,39956
AM,2020,male,70-74,70,25993
AM,2020,male,75-79,75,16721
AM,2020,male,80-84,80,9299
AM,2020,male,85-89,85,4517
AM,2020,male,90+,90,2363
AM,2020,total,0-4,0,403816
AM,2020,total,5-9,5,406968
AM,2020,total,10-14,10,399177
AM,2020,total,15-19,15,388197
AM,2020,total,20-24,20,405227
AM,2020,total,25-29,25,370216
AM,2020,total,30-34,30,342570
AM,2020,total,35-39,35,321898
AM,2020,total,40-44,40,281555
AM,2020,total,45-49,45,228157
AM,2020,total,50-54,50,185820
AM,2020,total,55-59,55,148290
AM,2020,total,60-64,60,113860
AM,2020,total,65-69,65,82333
AM,2020,total,70-74,70,54887
AM,2020,total,75-79,75,36050
AM,2020,total,80-84,80,21274
AM,2020,total,85-89,85,10885
AM,2020,total,90+,90,6534
AM,2021,female,0-4,0,197425
AM,2021,female,5-9,5,199599
AM,2021,female,10-14,10,194964
AM,2021,female,15-19,15,189200
AM,2021,female,20-24,20,201464
AM,2021,female,25-29,25,189969
AM,2021,female,30-34,30,174173
AM,2021,female,35-39,35,164149
AM,2021,female,40-44,40,146416
AM,2021,female,45-49,45,119608
AM,2021,female,50-54,50,95225
AM,2021,female,55-59,55,76465
AM,2021,female,60-64,60,60132
AM,2021,female,65-69,65,44521
AM,2021,female,70-74,70,30480
AM,2021,female,75-79,75,20175
AM,2021,female,80-84,80,12499
AM,2021,female,85-89,85,6662
AM,2021,female,90+,90,4336
AM,2021,male,0-4,0,206576
AM,2021,male,5-9,5,208798
AM,2021,male,10-14,10,203720
AM,2021,male,15-19,15,196727
AM,2021,male,20-24,20,205834
AM,2021,male,25-29,25,187784
AM,2021,male,30-34,30,172501
AM,2021,male,35-39,35,162134
AM,2021,male,40-44,40,143880
AM,2021,male,45-49,45,117758
AM,2021,male,50-54,50,97339
AM,2021,male,55-59,55,77455
AM,2021,male,60-64,60,58657
AM,2021,male,65-69,65,41925
AM,2021,male,70-74,70,27315
AM,2021,male,75-79,75,17336
AM,2021,male,80-84,80,9688
AM,2021,male,85-89,85,4664
AM,2021,male,90+,90,2442
AM,2021,total,0-4,0,404001
AM,2021,total,5-9,5,408397
AM,2021,total,10-14,10,398684
AM,2021,total,15-19,15,385927
AM,2021,total,20-24,20,407298
AM,2021,total,25-29,25,377753
AM,2021,total,30-34,30,346674
AM,2021,total,35-39,35,326283
AM,2021,total,40-44,40,290296
AM,2021,total,45-49,45,237366
AM,2021,total,50-54,50,192564
AM,2021,total,55-59,55,153920
AM,2021,total,60-64,60,118789
AM,2021,total,65-69,65,86446
AM,2021,total,70-74,70,57795
AM,2021,total,75-79,75,37511
AM,2021,total,80-84,80,22187
AM,2021,total,85-89,85,11326
AM,2021,total,90+,90,6778
AM,2022,female,0-4,0,197536
AM,2022,female,5-9,5,199280
AM,2022,female,10-14,10,195263
AM,2022,female,15-19,15,189711
AM,2022,female,20-24,20,199753
AM,2022,female,25-29,25,193975
AM,2022,female,30-34,30,176669
AM,2022,female,35-39,35,165743
AM,2022,female,40-44,40,150624
AM,2022,female,45-49,45,124834
AM,2022,female,50-54,50,99129
AM,2022,female,55-59,55,79227
AM,2022,female,60-64,60,62647
AM,2022,female,65-69,65,46719
AM,2022,female,70-74,70,32213
AM,2022,female,75-79,75,21077
AM,2022,female,80-84,80,13051
AM,2022,female,85-89,85,6980
AM,2022,female,90+,90,4526
AM,2022,male,0-4,0,206696
AM,2022,male,5-9,5,208463
AM,2022,male,10-14,10,204089
AM,2022,male,15-19,15,197303
AM,2022,male,20-24,20,204756
AM,2022,male,25-29,25,192606
AM,2022,male,30-34,30,174397
AM,2022,male,35-39,35,163854
AM,2022,male,40-44,40,147807
AM,2022,male,45-49,45,122462
AM,2022,male,50-54,50,100239
AM,2022,male,55-59,55,80497
AM,2022,male,60-64,60,61122
AM,2022,male,65-69,65,43935
AM,2022,male,70-74,70,28830
AM,2022,male,75-79,75,17928
AM,2022,male,80-84,80,10142
AM,2022,male,85-89,85,4810
AM,2022,male,90+,90,2537
AM,2022,total,0-4,0,404232
AM,2022,total,5-9,5,407743
AM,2022,total,10-14,10,399352
AM,2022,total,15-19,15,387014
AM,2022,total,20-24,20,404509
AM,2022,total,25-29,25,386581
AM,2022,total,30-34,30,351066
AM,2022,total,35-39,35,329597
AM,2022,total,40-44,40,298431
AM,2022,total,45-49,45,247296
AM,2022,total,50-54,50,199368
AM,2022,total,55-59,55,159724
AM,2022,total,60-64,60,123769
AM,2022,total,65-69,65,90654
AM,2022,total,70-74,70,61043
AM,2022,total,75-79,75,39005
AM,2022,total,80-84,80,23193
AM,2022,total,85-89,85,11790
AM,2022,total,90+,90,7063
AP,2020,female,0-4,0,39140
AP,2020,female,5-9,5,39365
AP,2020,female,10-14,10,39770
AP,2020,female,15-19,15,41765
AP,2020,female,20-24,20,42298
AP,2020,female,25-29,25,40042
AP,2020,female,30-34,30,37350
AP,2020,female,35-39,35,34528
AP,2020,female,40-44,40,29230
AP,2020,female,45-49,45,23892
AP,2020,female,50-54,50,18363
AP,2020,female,55-59,55,13916
AP,2020,female,60-64,60,10701
AP,2020,female,65-69,65,7515
AP,2020,female,70-74,70,4705
AP,2020,female,75-79,75,3495
AP,2020,female,80-84,80,2143
AP,2020,female,85-89,85,1175
AP,2020,female,90+,90,886
AP,2020,male,0-4,0,41039
AP,2020,male,5-9,5,41211
AP,2020,male,10-14,10,41305
AP,2020,male,15-19,15,42614
AP,2020,male,20-24,20,41958
AP,2020,male,25-29,25,39514
AP,2020,male,30-34,30,36746
AP,2020,male,35-39,35,32957
AP,2020,male,40-44,40,27963
AP,2020,male,45-49,45,23525
AP,2020,male,50-54,50,18868
AP,2020,male,55-59,55,14472
AP,2020,male,60-64,60,11020
AP,2020,male,65-69,65,7470
AP,2020,male,70-74,70,4589
AP,2020,male,75-79,75,3103
AP,2020,male,80-84,80,1734
AP,2020,male,85-89,85,862
AP,2020,male,90+,90,544
AP,2020,total,0-4,0,80179
AP,2020,total,5-9,5,80576
AP,2020,total,10-14,10,81075
AP,2020,total,15-19,15,84379
AP,2020,total,20-24,20,84256
AP,2020,total,25-29,25,79556
AP,2020,total,30-34,30,74096
AP,2020,total,35-39,35,67485
AP,2020,total,40-44,40,57193
AP,2020,total,45-49,45,47417
AP,2020,total,50-54,50,37231
AP,2020,total,55-59,55,28388
AP,2020,total,60-64,60,21721
AP,2020,total,65-69,65,14985
AP,2020,total,70-74,70,9294
AP,2020,total,75-79,75,6598
AP,2020,total,80-84,80,3877
AP,2020,total,85-89,85,2037
AP,2020,total,90+,90,1430
AP,2021,female,0-4,0,38925
AP,2021,female,5-9,5,39557
AP,2021,female,10-14,10,39891
AP,2021,female,15-19,15,41181
AP,2021,female,20-24,20,42945
AP,2021,female,25-29,25,40830
AP,2021,female,30-34,30,38011
AP,2021,female,35-39,35,35340
AP,2021,female,40-44,40,30326
AP,2021,female,45-49,45,24947
AP,2021,female,50-54,50,19338
AP,2021,female,55-59,55,14627
AP,2021,female,60-64,60,11221
AP,2021,female,65-69,65,8024
AP,2021,female,70-74,70,5021
AP,2021,female,75-79,75,3602
AP,2021,female,80-84,80,2268
AP,2021,female,85-89,85,1243
AP,2021,female,90+,90,929
AP,2021,male,0-4,0,40813
AP,2021,male,5-9,5,41421
AP,2021,male,10-14,10,41436
AP,2021,male,15-19,15,42049
AP,2021,male,20-24,20,42818
AP,2021,male,25-29,25,40253
AP,2021,male,30-34,30,37541
AP,2021,male,35-39,35,33843
AP,2021,male,40-44,40,28951
AP,2021,male,45-49,45,24370
AP,2021,male,50-54,50,19729
AP,2021,male,55-59,55,15185
AP,2021,male,60-64,60,11558
AP,2021,male,65-69,65,7999
AP,2021,male,70-74,70,4883
AP,2021,male,75-79,75,3214
AP,2021,male,80-84,80,1842
AP,2021,male,85-89,85,908
AP,2021,male,90+,90,574
AP,2021,total,0-4,0,79738
AP,2021,total,5-9,5,80978
AP,2021,total,10-14,10,81327
AP,2021,total,15-19,15,83230
AP,2021,total,20-24,20,85763
AP,2021,total,25-29,25,81083
AP,2021,total,30-34,30,75552
AP,2021,total,35-39,35,69183
AP,2021,total,40-44,40,59277
AP,2021,total,45-49,45,49317
AP,2021,total,50-54,50,39067
AP,2021,total,55-59,55,29812
AP,2021,total,60-64,60,22779
AP,2021,total,65-69,65,16023
AP,2021,total,70-74,70,9904
AP,2021,total,75-79,75,6816
AP,2021,total,80-84,80,4110
AP,2021,total,85-89,85,2151
AP,2021,total,90+,90,1503
AP,2022,female,0-4,0,38788
AP,2022,female,5-9,5,39902
AP,2022,female,10-14,10,39785
AP,2022,female,15-19,15,40727
AP,2022,female,20-24,20,43286
AP,2022,female,25-29,25,41620
AP,2022,female,30-34,30,38692
AP,2022,female,35-39,35,36008
AP,2022,female,40-44,40,31465
AP,2022,female,45-49,45,25972
AP,2022,female,50-54,50,20372
AP,2022,female,55-59,55,15392
AP,2022,female,60-64,60,11733
AP,2022,female,65-69,65,8542
AP,2022,female,70-74,70,5409
AP,2022,female,75-79,75,3678
AP,2022,female,80-84,80,2417
AP,2022,female,85-89,85,1305
AP,2022,female,90+,90,982
AP,2022,male,0-4,0,40671
AP,2022,male,5-9,5,41789
AP,2022,male,10-14,10,41329
AP,2022,male,15-19,15,41614
AP,2022,male,20-24,20,43365
AP,2022,male,25-29,25,41035
AP,2022,male,30-34,30,38259
AP,2022,male,35-39,35,34687
AP,2022,male,40-44,40,29979
AP,2022,male,45-49,45,25195
AP,2022,male,50-54,50,20615
AP,2022,male,55-59,55,15939
AP,2022,male,60-64,60,12078
AP,2022,male,65-69,65,8541
AP,2022,male,70-74,70,5247
AP,2022,male,75-79,75,3311
AP,2022,male,80-84,80,1962
AP,2022,male,85-89,85,953
AP,2022,male,90+,90,609
AP,2022,total,0-4,0,79459
AP,2022,total,5-9,5,81691
AP,2022,total,10-14,10,81114
AP,2022,total,15-19,15,82341
AP,2022,total,20-24,20,86651
AP,2022,total,25-29,25,82655
AP,2022,total,30-34,30,76951
AP,2022,total,35-39,35,70695
AP,2022,total,40-44,40,61444
AP,2022,total,45-49,45,51167
AP,2022,total,50-54,50,40987
AP,2022,total,55-59,55,31331
AP,2022,total,60-64,60,23811
AP,2022,total,65-69,65,17083
AP,2022,total,70-74,70,10656
AP,2022,total,75-79,75,6989
AP,2022,total,80-84,80,4379
AP,2022,total,85-89,85,2258
AP,2022,total,90+,90,1591
BA,2020,female,0-4,0,500827
BA,2020,female,5-9,5,504213
BA,2020,female,10-14,10,543619
BA,2020,female,15-19,15,591570
BA,2020,female,20-24,20,626927
BA,2020,female,25-29,25,612117
BA,2020,female,30-34,30,621087
BA,2020,female,35-39,35,648817
BA,2020,female,40-44,40,588270
BA,2020,female,45-49,45,493955
BA,2020,female,50-54,50,449735
BA,2020,female,55-59,55,384663
BA,2020,female,60-64,60,323485
BA,2020,female,65-69,65,254728
BA,2020,female,70-74,70,197800
BA,2020,female,75-79,75,143342
BA,2020,female,80-84,80,97823
BA,2020,female,85-89,85,54632
BA,2020,female,90+,90,38713
BA,2020,male,0-4,0,525049
BA,2020,male,5-9,5,527807
BA,2020,male,10-14,10,567728
BA,2020,male,15-19,15,611864
BA,2020,male,20-24,20,636955
BA,2020,male,25-29,25,590611
BA,2020,male,30-34,30,576255
BA,2020,male,35-39,35,597384
BA,2020,male,40-44,40,543072
BA,2020,male,45-49,45,452343
BA,2020,male,50-54,50,409583
BA,2020,male,55-59,55,344206
BA,2020,male,60-64,60,279730
BA,2020,male,65-69,65,211055
BA,2020,male,70-74,70,159224
BA,2020,male,75-79,75,106075
BA,2020,male,80-84,80,64501
BA,2020,male,85-89,85,31207
BA,2020,male,90+,90,19452
BA,2020,total,0-4,0,1025876
BA,2020,total,5-9,5,1032020
BA,2020,total,10-14,10,1111347
BA,2020,total,15-19,15,1203434
BA,2020,total,20-24,20,1263882
BA,2020,total,25-29,25,1202728
BA,2020,total,30-34,30,1197342
BA,2020,total,35-39,35,1246201
BA,2020,total,40-44,40,1131342
BA,2020,total,45-49,45,946298
BA,2020,total,50-54,50,859318
BA,2020,total,55-59,55,728869
BA,2020,total,60-64,60,603215
BA,2020,total,65-69,65,465783
BA,2020,total,70-74,70,357024
BA,2020,total,75-79,75,249417
BA,2020,total,80-84,80,162324
BA,2020,total,85-89,85,85839
BA,2020,total,90+,90,58165
BA,2021,female,0-4,0,499112
BA,2021,female,5-9,5,499830
BA,2021,female,10-14,10,533062
BA,2021,female,15-19,15,579185
BA,2021,female,20-24,20,617990
BA,2021,female,25-29,25,610392
BA,2021,female,30-34,30,613196
BA,2021,female,35-39,35,647644
BA,2021,female,40-44,40,603828
BA,2021,female,45-49,45,507674
BA,2021,female,50-54,50,456580
BA,2021,female,55-59,55,395159
BA,2021,female,60-64,60,333039
BA,2021,female,65-69,65,264095
BA,2021,female,70-74,70,204305
BA,2021,female,75-79,75,148367
BA,2021,female,80-84,80,101112
BA,2021,female,85-89,85,57137
BA,2021,female,90+,90,40085
BA,2021,male,0-4,0,523332
BA,2021,male,5-9,5,523386
BA,2021,male,10-14,10,557217
BA,2021,male,15-19,15,600258
BA,2021,male,20-24,20,628333
BA,2021,male,25-29,25,592173
BA,2021,male,30-34,30,568857
BA,2021,male,35-39,35,594332
BA,2021,male,40-44,40,555822
BA,2021,male,45-49,45,463941
BA,2021,male,50-54,50,414698
BA,2021,male,55-59,55,353113
BA,2021,male,60-64,60,288116
BA,2021,male,65-69,65,218224
BA,2021,male,70-74,70,163389
BA,2021,male,75-79,75,109684
BA,2021,male,80-84,80,66395
BA,2021,male,85-89,85,32356
BA,2021,male,90+,90,19652
BA,2021,total,0-4,0,1022444
BA,2021,total,5-9,5,1023216
BA,2021,total,10-14,10,1090279
BA,2021,total,15-19,15,1179443
BA,2021,total,20-24,20,1246323
BA,2021,total,25-29,25,1202565
BA,2021,total,30-34,30,1182053
BA,2021,total,35-39,35,1241976
BA,2021,total,40-44,40,1159650
BA,2021,total,45-49,45,971615
BA,2021,total,50-54,50,871278
BA,2021,total,55-59,55,748272
BA,2021,total,60-64,60,621155
BA,2021,total,65-69,65,482319
BA,2021,total,70-74,70,367694
BA,2021,total,75-79,75,258051
BA,2021,total,80-84,80,167507
BA,2021,total,85-89,85,89493
BA,2021,total,90+,90,59737
BA,2022,female,0-4,0,496250
BA,2022,female,5-9,5,496381
BA,2022,female,10-14,10,524484
BA,2022,female,15-19,15,567560
BA,2022,female,20-24,20,605223
BA,2022,female,25-29,25,609808
BA,2022,female,30-34,30,607308
BA,2022,female,35-39,35,641497
BA,2022,female,40-44,40,617960
BA,2022,female,45-49,45,524518
BA,2022,female,50-54,50,461441
BA,2022,female,55-59,55,406538
BA,2022,female,60-64,60,341958
BA,2022,female,65-69,65,274227
BA,2022,female,70-74,70,210780
BA,2022,female,75-79,75,153927
BA,2022,female,80-84,80,104147
BA,2022,female,85-89,85,60058
BA,2022,female,90+,90,41539
BA,2022,male,0-4,0,520398
BA,2022,male,5-9,5,519919
BA,2022,male,10-14,10,548648
BA,2022,male,15-19,15,589280
BA,2022,male,20-24,20,615447
BA,2022,male,25-29,25,594884
BA,2022,male,30-34,30,564344
